trip_id,traveler_id,countable,layover,synthetic,destination_kind,start_date,end_date,year,month,month_name,duration_days,destination_key,destination_city,destination_country,destination_country_code,destination_airport,origin_airport,region,detailed_region,carrier_name,flight_class,tag_kinds,is_beach_vacation,is_ski_trip,is_holiday_trip,destination_matched,unesco_score,michelin_score,plog_score,allocentric_score,weather_score,destination_trips,destination_travelers,destination_raw
HHF-2022-09-02,helen-ferguson,1,0,1,city,2022-09-02,2022-09-05,2022,9,september,3,Traverse City|United States,Traverse City,United States,US,TVC,DTW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,0,,,,,,25,2,"Traverse City, United States"
HHF-2023-05-12,helen-ferguson,1,0,1,city,2023-05-12,2023-05-14,2023,5,may,2,Traverse City|United States,Traverse City,United States,US,TVC,DTW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,0,,,,,,25,2,"Traverse City, United States"
HHF-2023-09-01,helen-ferguson,1,0,1,city,2023-09-01,2023-09-04,2023,9,september,3,Traverse City|United States,Traverse City,United States,US,TVC,DTW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,0,,,,,,25,2,"Traverse City, United States"
HHF-2024-05-10,helen-ferguson,1,0,1,city,2024-05-10,2024-05-12,2024,5,may,2,Traverse City|United States,Traverse City,United States,US,TVC,DTW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,0,,,,,,25,2,"Traverse City, United States"
HHF-2024-08-30,helen-ferguson,1,0,1,city,2024-08-30,2024-09-02,2024,8,august,3,Traverse City|United States,Traverse City,United States,US,TVC,DTW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,0,,,,,,25,2,"Traverse City, United States"
HHF-2025-05-09,helen-ferguson,1,0,1,city,2025-05-09,2025-05-11,2025,5,may,2,Traverse City|United States,Traverse City,United States,US,TVC,DTW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,0,,,,,,25,2,"Traverse City, United States"
HHF-2025-08-29,helen-ferguson,1,0,1,city,2025-08-29,2025-09-01,2025,8,august,3,Traverse City|United States,Traverse City,United States,US,TVC,DTW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,0,,,,,,25,2,"Traverse City, United States"
WHW-2021-12-22,helen-walshingham,1,0,1,city,2021-12-22,2021-12-27,2021,12,december,5,Boston|United States,Boston,United States,US,BOS,IAD,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
WHW-2022-12-22,helen-walshingham,1,0,1,city,2022-12-22,2022-12-27,2022,12,december,5,Boston|United States,Boston,United States,US,BOS,IAD,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
WHW-2023-12-22,helen-walshingham,1,0,1,city,2023-12-22,2023-12-27,2023,12,december,5,Boston|United States,Boston,United States,US,BOS,IAD,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
WHW-2024-12-22,helen-walshingham,1,0,1,city,2024-12-22,2024-12-27,2024,12,december,5,Boston|United States,Boston,United States,US,BOS,IAD,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
WHW-2025-12-22,helen-walshingham,1,0,1,city,2025-12-22,2025-12-27,2025,12,december,5,Boston|United States,Boston,United States,US,BOS,IAD,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,5.21,0.8383,0.1617,5.66,53,12,"Boston, United States"
OPH-2021-01-13,helena-glenarvan,1,0,1,city,2021-01-13,2021-01-20,2021,1,january,7,Paris|France,Paris,France,FR,CDG,SEA,Europe,Western Europe,Compagnie Natl Air France,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,6.24,72,28,"Paris, France"
OPH-2021-03-03,helena-glenarvan,1,0,1,city,2021-03-03,2021-03-10,2021,3,march,7,Dublin|Ireland,Dublin,Ireland,IE,DUB,SEA,Europe,Northern Europe,Aer Lingus Plc,Economy,,0,0,0,1,2.89,6.4,0.7288,0.2712,7.37,32,14,"Dublin, Ireland"
OPH-2021-04-28,helena-glenarvan,1,0,1,city,2021-04-28,2021-05-05,2021,4,april,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,SEA,Europe,Western Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.82,50,16,"Amsterdam, Netherlands"
OPH-2021-08-25,helena-glenarvan,1,0,1,city,2021-08-25,2021-08-30,2021,8,august,5,Orlando|United States,Orlando,United States,US,MCO,SEA,Americas,Northern America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.84,158,26,"Orlando, United States"
OPH-2021-09-08,helena-glenarvan,1,0,1,city,2021-09-08,2021-09-15,2021,9,september,7,London|United Kingdom,London,United Kingdom,GB,LHR,SEA,Europe,Northern Europe,American Airlines Inc.,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,7.28,135,33,"London, United Kingdom"
OPH-2022-01-12,helena-glenarvan,1,0,1,city,2022-01-12,2022-01-19,2022,1,january,7,Paris|France,Paris,France,FR,CDG,SEA,Europe,Western Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,6.24,72,28,"Paris, France"
OPH-2022-03-02,helena-glenarvan,1,0,1,city,2022-03-02,2022-03-09,2022,3,march,7,Dublin|Ireland,Dublin,Ireland,IE,DUB,SEA,Europe,Northern Europe,Aer Lingus Plc,Economy,,0,0,0,1,2.89,6.4,0.7288,0.2712,7.37,32,14,"Dublin, Ireland"
OPH-2022-04-27,helena-glenarvan,1,0,1,city,2022-04-27,2022-05-04,2022,4,april,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,SEA,Europe,Western Europe,Klm Royal Dutch Airlines,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.83,50,16,"Amsterdam, Netherlands"
OPH-2022-08-31,helena-glenarvan,1,0,1,city,2022-08-31,2022-09-05,2022,8,august,5,Orlando|United States,Orlando,United States,US,MCO,SEA,Americas,Northern America,Alaska Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.81,158,26,"Orlando, United States"
OPH-2022-09-14,helena-glenarvan,1,0,1,city,2022-09-14,2022-09-21,2022,9,september,7,London|United Kingdom,London,United Kingdom,GB,LHR,SEA,Europe,Northern Europe,Compagnie Natl Air France,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,7.28,135,33,"London, United Kingdom"
OPH-2023-01-11,helena-glenarvan,1,0,1,city,2023-01-11,2023-01-18,2023,1,january,7,Paris|France,Paris,France,FR,CDG,SEA,Europe,Western Europe,Compagnie Natl Air France,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,6.24,72,28,"Paris, France"
OPH-2023-03-01,helena-glenarvan,1,0,1,city,2023-03-01,2023-03-08,2023,3,march,7,Dublin|Ireland,Dublin,Ireland,IE,DUB,SEA,Europe,Northern Europe,Aer Lingus Plc,Economy,,0,0,0,1,2.89,6.4,0.7288,0.2712,7.37,32,14,"Dublin, Ireland"
OPH-2023-04-26,helena-glenarvan,1,0,1,city,2023-04-26,2023-05-03,2023,4,april,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,SEA,Europe,Western Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.84,50,16,"Amsterdam, Netherlands"
OPH-2023-08-30,helena-glenarvan,1,0,1,city,2023-08-30,2023-09-04,2023,8,august,5,Orlando|United States,Orlando,United States,US,MCO,SEA,Americas,Northern America,Delta Air Lines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.82,158,26,"Orlando, United States"
OPH-2023-09-13,helena-glenarvan,1,0,1,city,2023-09-13,2023-09-20,2023,9,september,7,London|United Kingdom,London,United Kingdom,GB,LHR,SEA,Europe,Northern Europe,British Airways Plc,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,7.28,135,33,"London, United Kingdom"
OPH-2024-01-10,helena-glenarvan,1,0,1,city,2024-01-10,2024-01-17,2024,1,january,7,Paris|France,Paris,France,FR,CDG,SEA,Europe,Western Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,6.24,72,28,"Paris, France"
OPH-2024-03-06,helena-glenarvan,1,0,1,city,2024-03-06,2024-03-13,2024,3,march,7,Dublin|Ireland,Dublin,Ireland,IE,DUB,SEA,Europe,Northern Europe,Aer Lingus Plc,Economy,,0,0,0,1,2.89,6.4,0.7288,0.2712,7.37,32,14,"Dublin, Ireland"
OPH-2024-04-24,helena-glenarvan,1,0,1,city,2024-04-24,2024-05-01,2024,4,april,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,SEA,Europe,Western Europe,Klm Royal Dutch Airlines,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.85,50,16,"Amsterdam, Netherlands"
OPH-2024-08-28,helena-glenarvan,1,0,1,city,2024-08-28,2024-09-02,2024,8,august,5,Orlando|United States,Orlando,United States,US,MCO,SEA,Americas,Northern America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.83,158,26,"Orlando, United States"
OPH-2024-09-11,helena-glenarvan,1,0,1,city,2024-09-11,2024-09-18,2024,9,september,7,London|United Kingdom,London,United Kingdom,GB,LHR,SEA,Europe,Northern Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,7.28,135,33,"London, United Kingdom"
OPH-2025-01-08,helena-glenarvan,1,0,1,city,2025-01-08,2025-01-15,2025,1,january,7,Paris|France,Paris,France,FR,CDG,SEA,Europe,Western Europe,Compagnie Natl Air France,Economy,,0,0,0,1,6.71,9.93,0.8396,0.1604,6.24,72,28,"Paris, France"
OPH-2025-03-05,helena-glenarvan,1,0,1,city,2025-03-05,2025-03-12,2025,3,march,7,Dublin|Ireland,Dublin,Ireland,IE,DUB,SEA,Europe,Northern Europe,Aer Lingus Plc,Economy,,0,0,0,1,2.89,6.4,0.7288,0.2712,7.37,32,14,"Dublin, Ireland"
OPH-2025-04-30,helena-glenarvan,1,0,1,city,2025-04-30,2025-05-07,2025,4,april,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,AMS,SEA,Europe,Western Europe,Delta Air Lines Inc.,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.81,50,16,"Amsterdam, Netherlands"
OPH-2025-08-27,helena-glenarvan,1,0,1,city,2025-08-27,2025-09-01,2025,8,august,5,Orlando|United States,Orlando,United States,US,MCO,SEA,Americas,Northern America,Alaska Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.83,158,26,"Orlando, United States"
OPH-2025-09-10,helena-glenarvan,1,0,1,city,2025-09-10,2025-09-17,2025,9,september,7,London|United Kingdom,London,United Kingdom,GB,LHR,SEA,Europe,Northern Europe,Iberia Air Lines Of Spain,Economy,,0,0,0,1,6.71,9.54,0.8673,0.1327,7.28,135,33,"London, United Kingdom"
LJ-2024-02-14,hella-haasse,1,0,0,city,2024-02-14,2024-02-21,2024,2,february,7,Amsterdam|Netherlands,Amsterdam,Netherlands,NL,,,Europe,Western Europe,,Economy,,0,0,0,1,7.47,8.19,0.7822,0.2178,7.0,50,16,"Amsterdam, Netherlands"
JW1-2023-12-05,henry-lawson,1,0,0,city,2023-12-05,2023-12-12,2023,12,december,7,Sydney|Australia,Sydney,Australia,AU,,,Oceania,Australia and New Zealand,,Economy,,0,0,0,1,4.58,0.0,0.6762,0.3238,7.39,40,14,Sydney
KJ2-2022-05-01,heo-nanseolheon,1,0,0,city,2022-05-01,2022-05-10,2022,5,may,10,Seoul|South Korea,Seoul,South Korea,KR,,,Asia,Eastern Asia,,Economy,,0,0,0,1,8.12,8.2,0.7671,0.2329,7.37,29,9,Seoul
HRA-2019-01-07,hera,1,0,1,city,2019-01-07,2019-01-14,2019,1,january,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,CMH,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.09,173,36,"Cancun, Mexico"
HRA-2019-05-15,hera,1,0,1,city,2019-05-15,2019-05-19,2019,5,may,4,Chicago|United States,Chicago,United States,US,ORD,CMH,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.48,57,21,"Chicago, United States"
HRA-2019-08-22,hera,1,0,1,city,2019-08-22,2019-08-26,2019,8,august,4,Montreal|Canada,Montreal,Canada,CA,YUL,CMH,Americas,Northern America,Jazz Aviation LP,Economy,,0,0,0,1,0.0,6.58,0.7843,0.2157,7.98,6,2,"Montreal, Canada"
HRA-2019-12-11,hera,1,0,1,city,2019-12-11,2019-12-16,2019,12,december,5,Phoenix|United States,Phoenix,United States,US,PHX,CMH,Americas,Northern America,Southwest Airlines Co.,Economy,,0,0,0,1,2.89,0.0,0.8296,0.1704,8.12,48,12,"Phoenix, United States"
HRA-2020-01-18,hera,1,0,1,city,2020-01-18,2020-01-24,2020,1,january,6,Orlando|United States,Orlando,United States,US,MCO,CMH,Americas,Northern America,Frontier Airlines Inc.,Economy,,0,0,0,1,0.0,6.53,0.8513,0.1487,7.5,158,26,"Orlando, United States"
HRA-2020-05-04,hera,1,0,1,city,2020-05-04,2020-05-08,2020,5,may,4,Washington|United States,Washington,United States,US,IAD,CMH,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,6.84,22,7,"Washington, United States"
HRA-2020-08-07,hera,1,0,1,city,2020-08-07,2020-08-14,2020,8,august,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,CMH,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.97,173,36,"Cancun, Mexico"
HRA-2020-12-15,hera,1,0,1,city,2020-12-15,2020-12-19,2020,12,december,4,Chicago|United States,Chicago,United States,US,ORD,CMH,Americas,Northern America,SkyWest Airlines Inc.,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,5.3,57,21,"Chicago, United States"
HRA-2021-01-22,hera,1,0,1,city,2021-01-22,2021-01-26,2021,1,january,4,Montreal|Canada,Montreal,Canada,CA,YUL,CMH,Americas,Northern America,Jazz Aviation LP,Economy,,0,0,0,1,0.0,6.58,0.7843,0.2157,5.17,6,2,"Montreal, Canada"
HRA-2021-05-11,hera,1,0,1,city,2021-05-11,2021-05-16,2021,5,may,5,Phoenix|United States,Phoenix,United States,US,PHX,CMH,Americas,Northern America,American Airlines Inc.,Economy,,0,0,0,1,2.89,0.0,0.8296,0.1704,8.23,48,12,"Phoenix, United States"
HRA-2021-08-18,hera,1,0,1,city,2021-08-18,2021-08-24,2021,8,august,6,Orlando|United States,Orlando,United States,US,MCO,CMH,Americas,Northern America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.84,158,26,"Orlando, United States"
HRA-2021-12-04,hera,1,0,1,city,2021-12-04,2021-12-08,2021,12,december,4,Washington|United States,Washington,United States,US,IAD,CMH,Americas,Northern America,Republic Airline,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,5.86,22,7,"Washington, United States"
HRA-2022-01-07,hera,1,0,1,city,2022-01-07,2022-01-14,2022,1,january,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,CMH,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.09,173,36,"Cancun, Mexico"
HRA-2022-05-15,hera,1,0,1,city,2022-05-15,2022-05-19,2022,5,may,4,Chicago|United States,Chicago,United States,US,ORD,CMH,Americas,Northern America,Envoy Air,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.48,57,21,"Chicago, United States"
HRA-2022-08-22,hera,1,0,1,city,2022-08-22,2022-08-26,2022,8,august,4,Montreal|Canada,Montreal,Canada,CA,YUL,CMH,Americas,Northern America,Jazz Aviation LP,Economy,,0,0,0,1,0.0,6.58,0.7843,0.2157,7.98,6,2,"Montreal, Canada"
HRA-2022-12-11,hera,1,0,1,city,2022-12-11,2022-12-16,2022,12,december,5,Phoenix|United States,Phoenix,United States,US,PHX,CMH,Americas,Northern America,Southwest Airlines Co.,Economy,,0,0,0,1,2.89,0.0,0.8296,0.1704,8.12,48,12,"Phoenix, United States"
HRA-2023-01-18,hera,1,0,1,city,2023-01-18,2023-01-24,2023,1,january,6,Orlando|United States,Orlando,United States,US,MCO,CMH,Americas,Northern America,Spirit Air Lines,Economy,,0,0,0,1,0.0,6.53,0.8513,0.1487,7.5,158,26,"Orlando, United States"
HRA-2023-05-04,hera,1,0,1,city,2023-05-04,2023-05-08,2023,5,may,4,Washington|United States,Washington,United States,US,IAD,CMH,Americas,Northern America,CommuteAir LLC dba CommuteAir,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,6.84,22,7,"Washington, United States"
HRA-2023-08-07,hera,1,0,1,city,2023-08-07,2023-08-14,2023,8,august,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,CMH,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,6.97,173,36,"Cancun, Mexico"
HRA-2023-12-15,hera,1,0,1,city,2023-12-15,2023-12-19,2023,12,december,4,Chicago|United States,Chicago,United States,US,ORD,CMH,Americas,Northern America,Republic Airline,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,5.3,57,21,"Chicago, United States"
HRA-2024-01-22,hera,1,0,1,city,2024-01-22,2024-01-26,2024,1,january,4,Montreal|Canada,Montreal,Canada,CA,YUL,CMH,Americas,Northern America,Jazz Aviation LP,Economy,,0,0,0,1,0.0,6.58,0.7843,0.2157,5.17,6,2,"Montreal, Canada"
HRA-2024-05-11,hera,1,0,1,city,2024-05-11,2024-05-16,2024,5,may,5,Phoenix|United States,Phoenix,United States,US,PHX,CMH,Americas,Northern America,American Airlines Inc.,Economy,,0,0,0,1,2.89,0.0,0.8296,0.1704,8.23,48,12,"Phoenix, United States"
HRA-2024-08-18,hera,1,0,1,city,2024-08-18,2024-08-24,2024,8,august,6,Orlando|United States,Orlando,United States,US,MCO,CMH,Americas,Northern America,Frontier Airlines Inc.,Economy,beach_vacation,1,0,0,1,0.0,6.53,0.8513,0.1487,6.84,158,26,"Orlando, United States"
HRA-2024-12-04,hera,1,0,1,city,2024-12-04,2024-12-08,2024,12,december,4,Washington|United States,Washington,United States,US,IAD,CMH,Americas,Northern America,Mesa Airlines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,5.86,22,7,"Washington, United States"
HRA-2025-01-07,hera,1,0,1,city,2025-01-07,2025-01-14,2025,1,january,7,Cancun|Mexico,Cancun,Mexico,MX,CUN,CMH,Americas,Central America,Southwest Airlines Co.,Economy,beach_vacation,1,0,0,1,0.0,2.83,0.6899,0.3101,7.09,173,36,"Cancun, Mexico"
HRA-2025-05-15,hera,1,0,1,city,2025-05-15,2025-05-19,2025,5,may,4,Chicago|United States,Chicago,United States,US,ORD,CMH,Americas,Northern America,American Airlines Inc.,Economy,,0,0,0,1,2.89,7.33,0.9501,0.0499,7.48,57,21,"Chicago, United States"
HRA-2025-08-22,hera,1,0,1,city,2025-08-22,2025-08-26,2025,8,august,4,Montreal|Canada,Montreal,Canada,CA,YUL,CMH,Americas,Northern America,Jazz Aviation LP,Economy,,0,0,0,1,0.0,6.58,0.7843,0.2157,7.98,6,2,"Montreal, Canada"
HRA-2025-12-11,hera,1,0,1,city,2025-12-11,2025-12-16,2025,12,december,5,Phoenix|United States,Phoenix,United States,US,PHX,CMH,Americas,Northern America,Southwest Airlines Co.,Economy,,0,0,0,1,2.89,0.0,0.8296,0.1704,8.12,48,12,"Phoenix, United States"
WHG-2021-12-22,herbert-george-wells,1,0,1,city,2021-12-22,2021-12-27,2021,12,december,5,Seattle|United States,Seattle,United States,US,SEA,LAX,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.839,0.161,5.98,38,8,"Seattle, United States"
WHG-2022-12-22,herbert-george-wells,1,0,1,city,2022-12-22,2022-12-27,2022,12,december,5,Seattle|United States,Seattle,United States,US,SEA,LAX,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.839,0.161,5.98,38,8,"Seattle, United States"
WHG-2023-12-22,herbert-george-wells,1,0,1,city,2023-12-22,2023-12-27,2023,12,december,5,Seattle|United States,Seattle,United States,US,SEA,LAX,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.839,0.161,5.98,38,8,"Seattle, United States"
WHG-2024-12-22,herbert-george-wells,1,0,1,city,2024-12-22,2024-12-27,2024,12,december,5,Seattle|United States,Seattle,United States,US,SEA,LAX,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.839,0.161,5.98,38,8,"Seattle, United States"
WHG-2025-12-22,herbert-george-wells,1,0,1,city,2025-12-22,2025-12-27,2025,12,december,5,Seattle|United States,Seattle,United States,US,SEA,LAX,Americas,Northern America,United Air Lines Inc.,Economy,holiday_trip,0,0,1,1,0.0,0.0,0.839,0.161,5.98,38,8,"Seattle, United States"
HER-2017-02-07,hercules,1,0,1,city,2017-02-07,2017-02-18,2017,2,february,11,Seoul|South Korea,Seoul,South Korea,KR,ICN,DFW,Asia,Eastern Asia,Korean Air Lines Co. Ltd.,Economy,,0,0,0,1,8.12,8.2,0.7671,0.2329,6.58,29,9,"Seoul, South Korea"
HER-2017-06-15,hercules,1,0,1,city,2017-06-15,2017-06-18,2017,6,june,3,Atlanta|United States,Atlanta,United States,US,ATL,DFW,Americas,Northern America,American Airlines Inc.,Economy,,0,0,0,1,0.0,6.55,0.9297,0.0703,7.07,42,15,"Atlanta, United States"
HER-2017-10-22,hercules,1,0,1,city,2017-10-22,2017-10-26,2017,10,october,4,Monterrey|Mexico,Monterrey,Mexico,MX,MTY,DFW,Americas,Central America,Envoy Air,Economy,,0,0,0,1,0.0,3.79,0.5562,0.4438,7.86,11,4,"Monterrey, Mexico"
HER-2018-02-11,hercules,1,0,1,city,2018-02-11,2018-02-15,2018,2,february,4,Washington|United States,Washington,United States,US,IAD,DFW,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,5.82,22,7,"Washington, United States"
HER-2018-06-18,hercules,1,0,1,city,2018-06-18,2018-06-24,2018,6,june,6,Puerto Vallarta|Mexico,Puerto Vallarta,Mexico,MX,PVR,DFW,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,2.89,1.74,0.5511,0.4489,,36,8,"Puerto Vallarta, Mexico"
HER-2018-10-04,hercules,1,0,1,city,2018-10-04,2018-10-08,2018,10,october,4,Newark|United States,Newark,United States,US,EWR,DFW,Americas,Northern America,United Air Lines Inc.,Economy,,0,0,0,1,4.58,9.34,0.9263,0.0737,,18,5,"Newark, United States"
HER-2019-02-07,hercules,1,0,1,city,2019-02-07,2019-02-18,2019,2,february,11,Seoul|South Korea,Seoul,South Korea,KR,ICN,DFW,Asia,Eastern Asia,American Airlines Inc.,Economy,,0,0,0,1,8.12,8.2,0.7671,0.2329,6.58,29,9,"Seoul, South Korea"
HER-2019-06-15,hercules,1,0,1,city,2019-06-15,2019-06-18,2019,6,june,3,Atlanta|United States,Atlanta,United States,US,ATL,DFW,Americas,Northern America,Delta Air Lines Inc.,Economy,,0,0,0,1,0.0,6.55,0.9297,0.0703,7.07,42,15,"Atlanta, United States"
HER-2019-10-22,hercules,1,0,1,city,2019-10-22,2019-10-26,2019,10,october,4,Monterrey|Mexico,Monterrey,Mexico,MX,MTY,DFW,Americas,Central America,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",Economy,,0,0,0,1,0.0,3.79,0.5562,0.4438,7.86,11,4,"Monterrey, Mexico"
HER-2020-02-11,hercules,1,0,1,city,2020-02-11,2020-02-15,2020,2,february,4,Washington|United States,Washington,United States,US,IAD,DFW,Americas,Northern America,American Airlines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,5.82,22,7,"Washington, United States"
HER-2020-06-18,hercules,1,0,1,city,2020-06-18,2020-06-24,2020,6,june,6,Puerto Vallarta|Mexico,Puerto Vallarta,Mexico,MX,PVR,DFW,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,2.89,1.74,0.5511,0.4489,,36,8,"Puerto Vallarta, Mexico"
HER-2020-10-04,hercules,1,0,1,city,2020-10-04,2020-10-08,2020,10,october,4,Newark|United States,Newark,United States,US,EWR,DFW,Americas,Northern America,American Airlines Inc.,Economy,,0,0,0,1,4.58,9.34,0.9263,0.0737,,18,5,"Newark, United States"
HER-2021-02-07,hercules,1,0,1,city,2021-02-07,2021-02-18,2021,2,february,11,Seoul|South Korea,Seoul,South Korea,KR,ICN,DFW,Asia,Eastern Asia,Korean Air Lines Co. Ltd.,Economy,,0,0,0,1,8.12,8.2,0.7671,0.2329,6.58,29,9,"Seoul, South Korea"
HER-2021-06-15,hercules,1,0,1,city,2021-06-15,2021-06-18,2021,6,june,3,Atlanta|United States,Atlanta,United States,US,ATL,DFW,Americas,Northern America,Frontier Airlines Inc.,Economy,,0,0,0,1,0.0,6.55,0.9297,0.0703,7.07,42,15,"Atlanta, United States"
HER-2021-10-22,hercules,1,0,1,city,2021-10-22,2021-10-26,2021,10,october,4,Monterrey|Mexico,Monterrey,Mexico,MX,MTY,DFW,Americas,Central America,American Airlines Inc.,Economy,,0,0,0,1,0.0,3.79,0.5562,0.4438,7.86,11,4,"Monterrey, Mexico"
HER-2022-02-11,hercules,1,0,1,city,2022-02-11,2022-02-15,2022,2,february,4,Washington|United States,Washington,United States,US,IAD,DFW,Americas,Northern America,Frontier Airlines Inc.,Economy,,0,0,0,1,0.0,7.41,0.8856,0.1144,5.82,22,7,"Washington, United States"
HER-2022-06-18,hercules,1,0,1,city,2022-06-18,2022-06-24,2022,6,june,6,Puerto Vallarta|Mexico,Puerto Vallarta,Mexico,MX,PVR,DFW,Americas,Central America,American Airlines Inc.,Economy,beach_vacation,1,0,0,1,2.89,1.74,0.5511,0.4489,,36,8,"Puerto Vallarta, Mexico"
HER-2022-10-04,hercules,1,0,1,city,2022-10-04,2022-10-08,2022,10,october,4,Newark|United States,Newark,United States,US,EWR,DFW,Americas,Northern America,Spirit Air Lines,Economy,,0,0,0,1,4.58,9.34,0.9263,0.0737,,18,5,"Newark, United States"
HER-2023-02-07,hercules,1,0,1,city,2023-02-07,2023-02-18,2023,2,february,11,Seoul|South Korea,Seoul,South Korea,KR,ICN,DFW,Asia,Eastern Asia,American Airlines Inc.,Economy,,0,0,0,1,8.12,8.2,0.7671,0.2329,6.58,29,9,"Seoul, South Korea"
HER-2023-06-15,hercules,1,0,1,city,2023-06-15,2023-06-18,2023,6,june,3,Atlanta|United States,Atlanta,United States,US,ATL,DFW,Americas,Northern America,Spirit Air Lines,Economy,,0,0,0,1,0.0,6.55,0.9297,0.0703,7.07,42,15,"Atlanta, United States"
HER-2023-10-22,hercules,1,0,1,city,2023-10-22,2023-10-26,2023,10,october,4,Monterrey|Mexico,Monterrey,Mexico,MX,MTY,DFW,Americas,Central America,Envoy Air,Economy,,0,0,0,1,0.0,3.79,0.5562,0.4438,7.86,11,4,"Monterrey, Mexico"
